id,userId,movieId,rating,comment
31419,227,2387,5,
31420,227,2389,5,
31421,227,2392,4,
31422,228,260,5,
31423,228,370,5,
31424,228,380,2.5,
31425,228,480,5,
31426,228,589,5,
31427,228,1036,4,
31428,228,1196,5,
31429,228,1197,5,
31430,228,1198,5,
31431,228,1200,5,
31432,228,1210,5,
31433,228,1220,5,
31434,228,1270,5,
31435,228,1291,5,
31436,228,1517,5,
31437,228,1527,5,
31438,228,1580,5,
31439,228,1682,3.5,
31440,228,2005,4.5,
31441,228,2011,5,
31442,228,2115,5,
31443,228,2134,4,
31444,228,2193,5,
31445,228,2413,5,
31446,228,2478,5,
31447,228,2571,5,
31448,228,2683,1,
31449,228,2716,5,
31450,228,2791,5,
31451,228,2792,5,
31452,228,2959,4,
31453,228,2987,4,
31454,228,3033,5,
31455,228,3868,5,
31456,228,3869,5,
31457,228,3948,2,
31458,228,4085,5,
31459,228,4993,4,
31460,228,5378,0.5,
31461,228,5445,5,
31462,228,5952,4,
31463,228,6365,1,
31464,228,7153,4,
31465,228,8961,4,
31466,228,33794,4,
31467,228,51255,5,
31468,228,54286,5,
31469,228,58559,4,
31470,228,68358,3.5,
31471,228,69524,3.5,
31472,228,77455,4,
31473,228,79132,3,
31474,228,89745,3,
31475,228,97913,3,
31476,228,103335,3,
31477,228,103341,4,
31478,228,108932,5,
31479,228,111362,4,
31480,228,112852,5,
31481,228,116797,4,
31482,229,372,3,
31483,229,468,3.5,
31484,229,858,4,
31485,229,904,4,
31486,229,920,4.5,
31487,229,953,4.5,
31488,229,1035,5,
31489,229,1042,3.5,
31490,229,1172,4.5,
31491,229,1193,4.5,
31492,229,1207,4.5,
31493,229,1221,4.5,
31494,229,1250,4.5,
31495,229,1262,4.5,
31496,229,1283,4,
31497,229,1287,5,
31498,229,1680,3.5,
31499,229,2427,3.5,
31500,229,2707,3,
31501,229,2949,3,
31502,229,2968,4,
31503,229,3006,4,
31504,229,3107,3.5,
31505,229,3108,4,
31506,229,3396,4.5,
31507,229,3435,4,
31508,229,3499,4.5,
31509,229,3510,4,
31510,229,4002,4,
31511,229,4406,4,
31512,229,8533,4.5,
31513,229,44204,4,
31514,229,63082,4.5,
31515,230,223,3.5,
31516,230,293,5,
31517,230,318,4.5,
31518,230,356,5,
31519,230,555,5,
31520,230,593,4,
31521,230,608,4.5,
31522,230,778,4,
31523,230,1089,5,
31524,230,1197,4,
31525,230,1206,3,
31526,230,1259,5,
31527,230,1265,4,
31528,230,1285,4,
31529,230,1673,5,
31530,230,1682,5,
31531,230,1704,4,
31532,230,1732,5,
31533,230,1784,5,
31534,230,1884,5,
31535,230,1961,5,
31536,230,2291,4.5,
31537,230,2318,5,
31538,230,2329,4,
31539,230,2395,5,
31540,230,2502,5,
31541,230,2542,4.5,
31542,230,2571,3.5,
31543,230,2692,5,
31544,230,2762,3.5,
31545,230,2858,5,
31546,230,2959,4.5,
31547,230,2997,5,
31548,230,3020,5,
31549,230,3160,5,
31550,230,3275,5,
31551,230,3362,4.5,
31552,230,3481,5,
31553,230,3535,4,
31554,230,3949,5,
31555,230,3967,4.5,
31556,230,4011,5,
31557,230,4027,5,
31558,230,4034,5,
31559,230,4226,5,
31560,230,4641,4,
31561,230,4848,4,
31562,230,4878,5,
31563,230,4979,5,
31564,230,5902,4.5,
31565,230,6016,5,
31566,230,6711,4,
31567,230,7361,5,
31568,230,8533,4,
31569,230,8873,3.5,
31570,230,8874,5,
31571,230,8949,3.5,
31572,230,27878,4,
31573,230,30810,5,
31574,230,33166,4,
31575,230,33171,4,
31576,230,36529,2.5,
31577,230,38061,5,
31578,230,38886,5,
31579,230,44195,5,
31580,230,44665,4.5,
31581,230,46578,4.5,
31582,230,46976,5,
31583,230,48560,4.5,
31584,230,48774,3,
31585,230,53956,5,
31586,230,55269,5,
31587,230,56715,5,
31588,230,61323,5,
31589,230,69122,2.5,
31590,230,69757,4,
31591,230,70286,4,
31592,230,72998,2,
31593,230,79132,5,
31594,230,80463,4.5,
31595,230,81591,3.5,
31596,230,89864,3.5,
31597,230,91658,4,
31598,230,94959,4,
31599,230,97921,5,
31600,230,97938,5,
31601,230,104841,4.5,
31602,230,106100,5,
31603,230,106782,4.5,
31604,230,106920,5,
31605,230,109374,5,
31606,230,111529,5,
31607,230,112183,4,
31608,230,112421,5,
31609,231,50,5,
31610,231,111,4,
31611,231,296,5,
31612,231,357,4,
31613,231,593,3,
31614,231,608,5,
31615,231,903,4,
31616,231,904,5,
31617,231,908,4,
31618,231,912,3,
31619,231,1089,4,
31620,231,1193,4,
31621,231,1200,3,
31622,231,1213,5,
31623,231,1221,4,
31624,231,1240,5,
31625,231,1252,3,
31626,231,1267,5,
31627,231,1617,3,
31628,231,1625,3,
31629,231,1834,4,
31630,231,2183,3,
31631,231,2762,5,
31632,231,2858,5,
31633,231,2952,4,
31634,231,3481,4,
31635,231,3515,4,
31636,231,3546,3,
31637,231,3751,4,
31638,231,3897,5,
31639,231,3911,5,
31640,231,3948,3,
31641,232,1,3,
31642,232,11,4,
31643,232,17,5,
31644,232,25,1,
31645,232,32,5,
31646,232,50,5,
31647,232,62,5,
31648,232,95,4,
31649,232,100,5,
31650,232,102,2,
31651,232,105,4,
31652,232,110,5,
31653,232,111,5,
31654,232,126,3,
31655,232,141,3,
31656,232,150,4,
31657,232,151,2,
31658,232,153,4,
31659,232,164,5,
31660,232,208,4,
31661,232,216,4,
31662,232,224,5,
31663,232,235,5,
31664,232,252,4,
31665,232,253,5,
31666,232,260,5,
31667,232,261,5,
31668,232,265,5,
31669,232,275,1,
31670,232,282,4,
31671,232,296,5,
31672,232,314,5,
31673,232,316,4,
31674,232,317,1,
31675,232,329,4,
31676,232,345,5,
31677,232,350,5,
31678,232,356,3,
31679,232,357,5,
31680,232,367,5,
31681,232,368,4,
31682,232,370,4,
31683,232,377,4,
31684,232,379,4,
31685,232,381,3,
31686,232,383,4,
31687,232,405,3,
31688,232,412,5,
31689,232,417,5,
31690,232,420,2,
31691,232,421,2,
31692,232,428,4,
31693,232,432,4,
31694,232,440,4,
31695,232,441,2,
31696,232,444,4,
31697,232,454,5,
31698,232,458,4,
31699,232,463,4,
31700,232,466,3,
31701,232,468,4,
31702,232,473,1,
31703,232,474,4,
31704,232,475,5,
31705,232,480,5,
31706,232,500,4,
31707,232,502,1,
31708,232,505,3,
31709,232,509,4,
31710,232,514,5,
31711,232,515,5,
31712,232,517,4,
31713,232,518,4,
31714,232,520,4,
31715,232,521,5,
31716,232,527,4,
31717,232,529,4,
31718,232,531,5,
31719,232,534,5,
31720,232,537,5,
31721,232,539,5,
31722,232,551,4,
31723,232,552,3,
31724,232,580,4,
31725,232,587,4,
31726,232,588,5,
31727,232,589,3,
31728,232,590,5,
31729,232,592,5,
31730,232,593,5,
31731,232,594,5,
31732,232,595,4,
31733,232,596,5,
31734,232,597,2,
31735,232,599,2,
31736,232,608,5,
31737,232,610,4,
31738,232,647,3,
31739,232,653,4,
31740,232,674,3,
31741,232,707,5,
31742,232,715,4,
31743,232,720,5,
31744,232,733,4,
31745,232,736,4,
31746,232,750,4,
31747,232,761,4,
31748,232,778,5,
31749,232,780,3,
31750,232,788,3,
31751,232,801,4,
31752,232,838,5,
31753,232,848,2,
31754,232,858,5,
31755,232,888,4,
31756,232,898,5,
31757,232,902,4,
31758,232,903,3,
31759,232,904,3,
31760,232,905,5,
31761,232,908,3,
31762,232,909,1,
31763,232,910,2,
31764,232,911,4,
31765,232,912,4,
31766,232,913,4,
31767,232,919,4,
31768,232,920,4,
31769,232,921,4,
31770,232,923,5,
31771,232,924,1,
31772,232,926,4,
31773,232,936,4,
31774,232,940,5,
31775,232,943,5,
31776,232,944,4,
31777,232,945,4,
31778,232,946,3,
31779,232,948,2,
31780,232,949,2,
31781,232,951,4,
31782,232,952,3,
31783,232,953,4,
31784,232,954,5,
31785,232,955,4,
31786,232,961,5,
31787,232,969,5,
31788,232,970,5,
31789,232,971,2,
31790,232,973,4,
31791,232,984,5,
31792,232,1010,1,
31793,232,1013,4,
31794,232,1014,4,
31795,232,1017,3,
31796,232,1019,5,
31797,232,1020,5,
31798,232,1022,4,
31799,232,1032,5,
31800,232,1036,5,
31801,232,1037,5,
31802,232,1059,4,
31803,232,1066,5,
31804,232,1073,3,
31805,232,1078,3,
31806,232,1079,5,
31807,232,1080,3,
31808,232,1081,3,
31809,232,1084,5,
31810,232,1086,3,
31811,232,1089,5,
31812,232,1090,5,
31813,232,1091,4,
31814,232,1092,4,
31815,232,1094,5,
31816,232,1095,4,
31817,232,1097,4,
31818,232,1099,4,
31819,232,1101,5,
31820,232,1103,4,
31821,232,1120,5,
31822,232,1124,1,
31823,232,1125,5,
31824,232,1127,4,
31825,232,1131,5,
31826,232,1132,4,
31827,232,1135,4,
31828,232,1136,5,
31829,232,1161,5,
31830,232,1162,4,
31831,232,1171,1,
31832,232,1172,2,
31833,232,1173,1,
31834,232,1178,4,
31835,232,1179,4,
31836,232,1183,5,
31837,232,1186,4,
31838,232,1193,5,
31839,232,1194,5,
31840,232,1196,4,
31841,232,1197,4,
31842,232,1198,4,
31843,232,1201,4,
31844,232,1203,5,
31845,232,1204,5,
31846,232,1207,5,
31847,232,1208,5,
31848,232,1209,4,
31849,232,1210,4,
31850,232,1211,5,
31851,232,1212,4,
31852,232,1213,4,
31853,232,1214,5,
31854,232,1217,5,
31855,232,1220,4,
31856,232,1221,5,
31857,232,1222,5,
31858,232,1224,5,
31859,232,1225,5,
31860,232,1226,2,
31861,232,1227,5,
31862,232,1228,4,
31863,232,1230,1,
31864,232,1233,5,
31865,232,1234,4,
31866,232,1235,4,
31867,232,1237,5,
31868,232,1238,4,
31869,232,1240,3,
31870,232,1242,5,
31871,232,1243,5,
31872,232,1244,3,
31873,232,1245,5,
31874,232,1246,5,
31875,232,1250,4,
31876,232,1251,1,
31877,232,1252,5,
31878,232,1253,5,
31879,232,1254,5,
31880,232,1256,4,
31881,232,1259,4,
31882,232,1261,4,
31883,232,1262,4,
31884,232,1263,5,
31885,232,1264,5,
31886,232,1265,4,
31887,232,1266,5,
31888,232,1270,5,
31889,232,1271,5,
31890,232,1272,5,
31891,232,1273,5,
31892,232,1275,4,
31893,232,1276,4,
31894,232,1278,5,
31895,232,1282,5,
31896,232,1284,4,
31897,232,1285,4,
31898,232,1286,4,
31899,232,1287,4,
31900,232,1288,5,
31901,232,1289,4,
31902,232,1291,4,
31903,232,1292,5,
31904,232,1293,5,
31905,232,1295,4,
31906,232,1296,4,
31907,232,1298,5,
31908,232,1299,5,
31909,232,1300,5,
31910,232,1302,5,
31911,232,1303,5,
31912,232,1304,5,
31913,232,1305,5,
31914,232,1307,4,
31915,232,1333,2,
31916,232,1356,5,
31917,232,1358,5,
31918,232,1370,4,
31919,232,1371,4,
31920,232,1372,4,
31921,232,1373,4,
31922,232,1374,3,
31923,232,1375,5,
31924,232,1376,4,
31925,232,1377,4,
31926,232,1380,3,
31927,232,1381,3,
31928,232,1387,5,
31929,232,1388,3,
31930,232,1391,3,
31931,232,1393,4,
31932,232,1394,4,
31933,232,1395,4,
31934,232,1396,4,
31935,232,1401,5,
31936,232,1408,5,
31937,232,1409,3,
31938,232,1411,5,
31939,232,1419,5,
31940,232,1441,4,
31941,232,1455,5,
31942,232,1459,2,
31943,232,1485,4,
31944,232,1500,5,
31945,232,1513,5,
31946,232,1527,4,
31947,232,1541,4,
31948,232,1544,4,
31949,232,1552,3,
31950,232,1562,5,
31951,232,1569,4,
31952,232,1580,5,
31953,232,1587,5,
31954,232,1590,4,
31955,232,1597,5,
31956,232,1608,4,
31957,232,1610,4,
31958,232,1614,4,
31959,232,1617,4,
31960,232,1646,4,
31961,232,1663,4,
31962,232,1676,3,
31963,232,1682,3,
31964,232,1690,4,
31965,232,1693,5,
31966,232,1703,4,
31967,232,1704,4,
31968,232,1711,5,
31969,232,1721,4,
31970,232,1735,4,
31971,232,1772,4,
31972,232,1810,4,
31973,232,1827,5,
31974,232,1876,4,
31975,232,1885,4,
31976,232,1894,4,
31977,232,1918,3,
31978,232,1923,5,
31979,232,1925,5,
31980,232,1931,5,
31981,232,1935,5,
31982,232,1939,5,
31983,232,1940,5,
31984,232,1941,4,
31985,232,1942,4,
31986,232,1944,4,
31987,232,1948,5,
31988,232,1949,5,
31989,232,1950,2,
31990,232,1952,5,
31991,232,1953,5,
31992,232,1955,3,
31993,232,1956,3,
31994,232,1957,5,
31995,232,1958,4,
31996,232,1959,4,
31997,232,1960,4,
31998,232,1961,3,
31999,232,1962,3,
32000,232,1964,3,
32001,232,1965,5,
32002,232,1967,5,
32003,232,1968,5,
32004,232,2000,4,
32005,232,2001,4,
32006,232,2002,4,
32007,232,2006,4,
32008,232,2012,3,
32009,232,2013,3,
32010,232,2019,5,
32011,232,2020,5,
32012,232,2022,3,
32013,232,2023,4,
32014,232,2025,4,
32015,232,2028,4,
32016,232,2046,5,
32017,232,2054,4,
32018,232,2059,4,
32019,232,2064,5,
32020,232,2065,1,
32021,232,2067,1,
32022,232,2070,5,
32023,232,2076,4,
32024,232,2087,4,
32025,232,2088,4,
32026,232,2094,4,
32027,232,2096,5,
32028,232,2099,5,
32029,232,2100,4,
32030,232,2102,5,
32031,232,2105,5,
32032,232,2106,5,
32033,232,2108,4,
32034,232,2109,5,
32035,232,2110,5,
32036,232,2111,5,
32037,232,2112,5,
32038,232,2115,4,
32039,232,2116,4,
32040,232,2117,4,
32041,232,2130,4,
32042,232,2133,4,
32043,232,2138,4,
32044,232,2139,3,
32045,232,2140,5,
32046,232,2143,5,
32047,232,2144,5,
32048,232,2145,4,
32049,232,2150,5,
32050,232,2161,4,
32051,232,2162,3,
32052,232,2173,5,
32053,232,2174,5,
32054,232,2193,5,
32055,232,2194,5,
32056,232,2202,4,
32057,232,2238,5,
32058,232,2241,4,
32059,232,2243,3,
32060,232,2245,4,
32061,232,2247,4,
32062,232,2248,4,
32063,232,2252,5,
32064,232,2253,3,
32065,232,2259,4,
32066,232,2262,3,
32067,232,2285,1,
32068,232,2287,3,
32069,232,2288,5,
32070,232,2289,5,
32071,232,2291,4,
32072,232,2300,4,
32073,232,2303,2,
32074,232,2312,4,
32075,232,2313,5,
32076,232,2321,5,
32077,232,2324,5,
32078,232,2335,1,
32079,232,2336,5,
32080,232,2345,4,
32081,232,2348,2,
32082,232,2352,5,
32083,232,2353,4,
32084,232,2362,1,
32085,232,2363,4,
32086,232,2365,1,
32087,232,2366,5,
32088,232,2367,4,
32089,232,2369,4,
32090,232,2370,4,
32091,232,2371,2,
32092,232,2374,3,
32093,232,2375,2,
32094,232,2379,3,
32095,232,2389,4,
32096,232,2393,4,
32097,232,2395,4,
32098,232,2398,4,
32099,232,2399,1,
32100,232,2405,4,
32101,232,2406,5,
32102,232,2407,3,
32103,232,2414,4,
32104,232,2416,4,
32105,232,2420,1,
32106,232,2421,1,
32107,232,2422,1,
32108,232,2424,4,
32109,232,2427,5,
32110,232,2430,3,
32111,232,2450,1,
32112,232,2453,5,
32113,232,2463,3,
32114,232,2467,5,
32115,232,2468,4,
32116,232,2469,5,
32117,232,2470,5,
32118,232,2471,3,
32119,232,2474,5,
32120,232,2476,3,
32121,232,2478,4,
32122,232,2490,5,
32123,232,2524,3,
32124,232,2527,4,
32125,232,2528,4,
32126,232,2531,2,
32127,232,2532,4,
32128,232,2533,2,
32129,232,2539,3,
32130,232,2551,5,
32131,232,2598,4,
32132,232,2605,4,
32133,232,2615,3,
32134,232,2616,3,
32135,232,2617,4,
32136,232,2622,5,
32137,232,2628,4,
32138,232,2629,4,
32139,232,2640,5,
32140,232,2641,5,
32141,232,2642,3,
32142,232,2643,3,
32143,232,2657,1,
32144,232,2659,5,
32145,232,2662,4,
32146,232,2669,4,
32147,232,2671,4,
32148,232,2688,4,
32149,232,2716,5,
32150,232,2717,3,
32151,232,2724,3,
32152,232,2728,5,
32153,232,2729,4,
32154,232,2730,1,
32155,232,2731,2,
32156,232,2732,2,
32157,232,2734,4,
32158,232,2735,1,
32159,232,2736,4,
32160,232,2739,4,
32161,232,2741,1,
32162,232,2745,5,
32163,232,2746,4,
32164,232,2747,4,
32165,232,2748,3,
32166,232,2750,5,
32167,232,2762,3,
32168,232,2779,4,
32169,232,2791,5,
32170,232,2792,4,
32171,232,2797,4,
32172,232,2802,4,
32173,232,2815,4,
32174,232,2816,2,
32175,232,2822,4,
32176,232,2851,3,
32177,232,2857,5,
32178,232,2858,5,
32179,232,2859,5,
32180,232,2860,3,
32181,232,2863,5,
32182,232,2871,4,
32183,232,2872,5,
32184,232,2899,4,
32185,232,2904,3,
32186,232,2915,4,
32187,232,2916,4,
32188,232,2917,5,
32189,232,2918,2,
32190,232,2919,5,
32191,232,2926,4,
32192,232,2929,3,
32193,232,2932,4,
32194,232,2938,5,
32195,232,2941,3,
32196,232,2944,4,
32197,232,2946,2,
32198,232,2947,4,
32199,232,2948,4,
32200,232,2949,4,
32201,232,2950,3,
32202,232,2951,4,
32203,232,2968,5,
32204,232,2970,4,
32205,232,2973,4,
32206,232,2985,5,
32207,232,2986,3,
32208,232,2987,5,
32209,232,2988,4,
32210,232,3005,4,
32211,232,3011,3,
32212,232,3019,4,
32213,232,3020,5,
32214,232,3028,1,
32215,232,3035,4,
32216,232,3037,5,
32217,232,3038,5,
32218,232,3039,4,
32219,232,3040,3,
32220,232,3044,5,
32221,232,3062,4,
32222,232,3066,5,
32223,232,3068,4,
32224,232,3069,4,
32225,232,3070,5,
32226,232,3072,3,
32227,232,3074,4,
32228,232,3086,5,
32229,232,3087,4,
32230,232,3088,5,
32231,232,3090,5,
32232,232,3091,5,
32233,232,3093,4,
32234,232,3095,4,
32235,232,3098,4,
32236,232,3100,4,
32237,232,3108,4,
32238,232,3111,4,
32239,232,3130,1,
32240,232,3134,5,
32241,232,3135,3,
32242,232,3142,2,
32243,232,3143,4,
32244,232,3145,4,
32245,232,3152,3,
32246,232,3153,5,
32247,232,3165,5,
32248,232,3168,4,
32249,232,3169,3,
32250,232,3196,4,
32251,232,3200,5,
32252,232,3201,3,
32253,232,3210,4,
32254,232,3235,4,
32255,232,3244,4,
32256,232,3246,5,
32257,232,3247,1,
32258,232,3248,1,
32259,232,3252,4,
32260,232,3253,4,
32261,232,3254,4,
32262,232,3256,4,
32263,232,3260,5,
32264,232,3265,5,
32265,232,3268,1,
32266,232,3271,5,
32267,232,3284,4,
32268,232,3296,4,
32269,232,3313,3,
32270,232,3334,4,
32271,232,3341,5,
32272,232,3347,5,
32273,232,3350,3,
32274,232,3358,3,
32275,232,3360,3,
32276,232,3361,5,
32277,232,3362,5,
32278,232,3363,5,
32279,232,3368,4,
32280,232,3386,5,
32281,232,3392,3,
32282,232,3395,3,
32283,232,3396,4,
32284,232,3401,3,
32285,232,3404,4,
32286,232,3405,5,
32287,232,3406,5,
32288,232,3417,5,
32289,232,3418,2,
32290,232,3420,5,
32291,232,3421,4,
32292,232,3422,3,
32293,232,3425,3,
32294,232,3447,5,
32295,232,3448,5,
32296,232,3451,1,
32297,232,3452,4,
32298,232,3461,2,
32299,232,3467,3,
32300,232,3468,5,
32301,232,3469,5,
32302,232,3470,5,
32303,232,3471,4,
32304,232,3478,4,
32305,232,3479,5,
32306,232,3480,4,
32307,232,3489,4,
32308,232,3492,4,
32309,232,3494,3,
32310,232,3501,4,
32311,232,3504,3,
32312,232,3508,4,
32313,232,3520,1,
32314,232,3524,5,
32315,232,3527,5,
32316,232,3543,4,
32317,232,3545,4,
32318,232,3546,2,
32319,232,3548,4,
32320,232,3552,3,
32321,232,5060,3,
32322,232,6460,4,
32323,233,3,3,
32324,233,7,3,
32325,233,14,3,
32326,233,17,5,
32327,233,58,3,
32328,233,79,3,
32329,233,86,3,
32330,233,95,3,
32331,233,100,3,
32332,233,140,3,
32333,233,141,4,
32334,233,376,3,
32335,233,494,3,
32336,233,608,5,
32337,233,612,3,
32338,233,648,3,
32339,233,707,3,
32340,233,733,3,
32341,233,736,3,
32342,233,762,3,
32343,233,780,4,
32344,233,798,3,
32345,233,802,3,
32346,233,805,3,
32347,233,832,3,
32348,233,836,3,
32349,233,839,3,
32350,233,991,3,
32351,233,1006,3,
32352,233,1049,3,
32353,233,1061,3,
32354,233,1073,3,
32355,233,1183,4,
32356,233,1356,3,
32357,233,1427,3,
32358,233,1432,3,
32359,234,260,4.5,
32360,234,344,2.5,
32361,234,356,4,
32362,234,367,2.5,
32363,234,480,3.5,
32364,234,500,4,
32365,234,541,4,
32366,234,595,3.5,
32367,234,661,3.5,
32368,234,720,3.5,
32369,234,745,4,
32370,234,953,4,
32371,234,1009,2.5,
32372,234,1073,4.5,
32373,234,1080,4.5,
32374,234,1097,4,
32375,234,1136,4,
32376,234,1148,4,
32377,234,1196,4,
32378,234,1197,4,
32379,234,1207,4,
32380,234,1210,4.5,
32381,234,1223,4,
32382,234,1235,5,
32383,234,1247,5,
32384,234,1253,5,
32385,234,1256,5,
32386,234,1258,4.5,
32387,234,1265,2.5,
32388,234,1278,4,
32389,234,1288,2.5,
32390,234,1517,4,
32391,234,1527,4.5,
32392,234,1580,4,
32393,234,1653,4,
32394,234,1704,5,
32395,234,1747,4.5,
32396,234,1961,5,
32397,234,1994,3.5,
32398,234,2009,3.5,
32399,234,2116,2.5,
32400,234,2135,2.5,
32401,234,2174,4.5,
32402,234,2355,3.5,
32403,234,2501,4,
32404,234,2571,5,
32405,234,2616,4.5,
32406,234,2628,5,
32407,234,2683,4,
32408,234,2706,3,
32409,234,2788,4,
32410,234,2857,4.5,
32411,234,2959,5,
32412,234,2987,3.5,
32413,234,2997,4,
32414,234,3088,4.5,
32415,234,3156,4.5,
32416,234,3451,3,
32417,234,3751,3,
32418,234,4015,0.5,
32419,234,4027,4,
32420,234,4247,2,
32421,234,4306,3.5,
32422,234,4878,5,
32423,234,4886,3.5,
32424,234,4963,4,
32425,234,4993,4.5,
32426,234,4995,5,
32427,234,5349,3,
32428,234,5378,4.5,
32429,234,5445,4.5,
32430,234,5446,4.5,
32431,234,5952,4,
32432,234,5989,5,
32433,234,6365,2.5,
32434,234,6377,3,
32435,234,6539,2.5,
32436,234,6773,3,
32437,234,6780,4.5,
32438,234,6807,4,
32439,234,6934,3.5,
32440,234,7075,5,
32441,234,7147,4.5,
32442,234,7153,4,
32443,234,7826,5,
32444,234,8360,2.5,
32445,234,8464,3.5,
32446,234,8961,3,
32447,234,33493,3.5,
32448,234,33794,4,
32449,234,37729,3.5,
32450,234,38038,2,
32451,234,44195,3.5,
32452,234,44788,4,
32453,234,45722,3,
32454,234,45928,4,
32455,234,45950,4,
32456,234,46578,4,
32457,234,46976,3,
32458,234,48385,3.5,
32459,234,48394,5,
32460,234,48516,4.5,
32461,234,48774,3.5,
32462,234,53894,3.5,
32463,234,54272,3,
32464,234,54503,3,
32465,234,54997,4.5,
32466,234,55820,5,
32467,234,56174,3.5,
32468,234,56367,4,
32469,234,56782,4.5,
32470,234,56885,3,
32471,234,59315,3.5,
32472,234,59900,1.5,
32473,234,60040,1.5,
32474,235,5,4.5,
32475,235,6,4,
32476,235,11,3.5,
32477,235,47,3,
32478,235,48,3,
32479,235,50,5,
32480,235,62,4.5,
32481,235,110,2.5,
32482,235,141,3.5,
32483,235,161,4.5,
32484,235,222,4.5,
32485,235,225,4.5,
32486,235,236,4,
32487,235,237,5,
32488,235,261,3,
32489,235,292,5,
32490,235,296,4.5,
32491,235,318,5,
32492,235,339,3,
32493,235,342,3,
32494,235,345,3.5,
32495,235,356,5,
32496,235,357,4.5,
32497,235,376,3.5,
32498,235,377,4.5,
32499,235,380,4,
32500,235,457,5,
32501,235,500,4.5,
32502,235,527,2.5,
32503,235,539,3.5,
32504,235,552,3.5,
32505,235,587,4.5,
32506,235,588,4.5,
32507,235,590,4.5,
32508,235,592,4.5,
32509,235,593,3.5,
32510,235,597,3.5,
32511,235,608,4,
32512,235,628,5,
32513,235,648,5,
32514,235,708,4,
32515,235,733,4.5,
32516,235,780,1.5,
32517,235,802,4.5,
32518,235,805,4,
32519,235,832,4.5,
32520,235,919,5,
32521,235,920,5,
32522,235,1028,5,
32523,235,1030,4,
32524,235,1035,5,
32525,235,1059,3.5,
32526,235,1073,4.5,
32527,235,1079,5,
32528,235,1183,2.5,
32529,235,1207,4.5,
32530,235,1246,4.5,
32531,235,1270,4.5,
32532,235,1271,5,
32533,235,1307,4,
32534,235,1380,4,
32535,235,1479,4,
32536,235,1513,3.5,
32537,235,1569,4,
32538,235,1610,4.5,
32539,235,1617,5,
32540,235,1625,5,
32541,235,1682,5,
32542,235,1721,5,
32543,235,1777,4,
32544,235,1923,5,
32545,235,1968,4,
32546,235,2001,3.5,
32547,235,2011,4.5,
32548,235,2012,4,
32549,235,2028,1,
32550,235,2058,4.5,
32551,235,2093,4,
32552,235,2137,5,
32553,235,2268,5,
32554,235,2398,4.5,
32555,235,2424,4.5,
32556,235,2470,4,
32557,235,2580,5,
32558,235,2605,3.5,
32559,235,2640,3,
32560,235,2671,4.5,
32561,235,2688,4,
32562,235,2706,5,
32563,235,2707,5,
32564,235,2762,5,
32565,235,2770,4,
32566,235,2858,5,
32567,235,2987,4.5,
32568,235,3105,4.5,
32569,235,3147,5,
32570,235,3176,4.5,
32571,235,3186,4.5,
32572,235,3248,4,
32573,235,3249,4.5,
32574,235,3271,4.5,
32575,235,3408,4,
32576,235,3418,4,
32577,235,3502,4.5,
32578,235,3510,5,
32579,235,3594,3.5,
32580,235,3623,3.5,
32581,235,3717,4,
32582,235,3897,4,
32583,235,3911,5,
32584,235,3916,4.5,
32585,235,3948,4,
32586,235,3977,3.5,
32587,235,4014,4,
32588,235,4034,4,
32589,235,4040,3,
32590,235,4225,4.5,
32591,235,4226,4.5,
32592,235,4239,4,
32593,235,4246,5,
32594,235,4306,4.5,
32595,235,4308,4.5,
32596,235,4326,3.5,
32597,235,4448,5,
32598,235,4464,4,
32599,235,4563,3.5,
32600,235,4867,4,
32601,235,4880,4.5,
32602,235,4963,4.5,
32603,235,4973,4.5,
32604,235,4975,3.5,
32605,235,4979,4,
32606,235,4995,5,
32607,235,5296,4,
32608,235,5349,4.5,
32609,235,5377,5,
32610,235,5418,4.5,
32611,235,5419,4,
32612,235,5445,5,
32613,235,5679,4.5,
32614,235,5989,4,
32615,235,6187,5,
32616,235,6503,3,
32617,235,6596,4,
32618,235,6708,5,
32619,235,6879,3.5,
32620,235,6942,4.5,
32621,235,8360,4.5,
32622,235,8368,4.5,
32623,235,8529,4,
32624,235,8636,4.5,
32625,235,8784,5,
32626,235,8970,4.5,
32627,235,8981,4.5,
32628,235,30825,4,
32629,236,6,3,
32630,236,7,3.5,
32631,236,10,3,
32632,236,30,4.5,
32633,236,32,4,
32634,236,47,2.5,
32635,236,111,4.5,
32636,236,260,3,
32637,236,273,2,
32638,236,296,3,
32639,236,364,3,
32640,236,431,4,
32641,236,480,3,
32642,236,500,2.5,
32643,236,527,3.5,
32644,236,541,4.5,
32645,236,588,3.5,
32646,236,590,3,
32647,236,593,4,
32648,236,599,4.5,
32649,236,750,5,
32650,236,780,2,
32651,236,841,4,
32652,236,898,3,
32653,236,899,4.5,
32654,236,903,5,
32655,236,904,5,
32656,236,908,4.5,
32657,236,909,4.5,
32658,236,910,5,
32659,236,912,4,
32660,236,913,4,
32661,236,915,3.5,
32662,236,922,4.5,
32663,236,923,4.5,
32664,236,924,5,
32665,236,926,4.5,
32666,236,928,4,
32667,236,930,5,
32668,236,931,3.5,
32669,236,933,4,
32670,236,936,5,
32671,236,942,4.5,
32672,236,943,4.5,
32673,236,945,4,
32674,236,946,5,
32675,236,951,4.5,
32676,236,954,4,
32677,236,955,5,
32678,236,969,4,
32679,236,1036,3.5,
32680,236,1086,3.5,
32681,236,1097,3.5,
32682,236,1136,4,
